combination_id,replication,arrival_rate,num_doctors,num_nurses,simulation_time,warm_up_period,entities_processed,throughput,system_time_avg,Consultation_queue_time,Consultation_service_time,Pharmacy_queue_time,Pharmacy_service_time,Triage_queue_time,Triage_service_time,nursesT_utilization,nursesT_avg_queue,nursesT_max_queue,doctors_utilization,doctors_avg_queue,doctors_max_queue,nurses_utilization,nurses_avg_queue,nurses_max_queue,pharmacy_utilization,pharmacy_avg_queue,pharmacy_max_queue
13,0,4,4,3,2400,420,522,0.2636363636363636,19.07702637470685,1.2384268809167398,10.093581296068649,1.5007591281090238,4.7503023401142155,1.6827503388084213,2.514248995077156,0.669924514752159,0.517980667147887,8,0.5638546280826424,0.023000583754216077,3,0.7146236505470577,0.13454814444361318,4,0.5805490126938265,0.46451183915390765,12
13,1,4,4,3,2400,420,492,0.24848484848484848,21.75056001439963,1.7716273135243137,10.010382331069263,2.5480488321090657,5.440960146919838,1.8943128938915177,2.4889562379146124,0.6257799975370149,0.6603459153049966,8,0.5577309695151148,0.09194943479149795,4,0.7033254272505406,0.21289703110033445,5,0.6333035778448048,0.7760084615376877,14
13,2,4,4,3,2400,420,532,0.2686868686868687,25.855444493733426,3.796513916131797,9.956551751945511,4.051555922958942,5.233120756216139,3.537087989493756,2.497986937938895,0.6743683218906503,1.5084005142397017,20,0.6324085172291398,0.3198728726514625,5,0.7440427230168144,0.6173787725175773,6,0.6305660609840563,1.568046418168777,16
13,3,4,4,3,2400,420,508,0.25656565656565655,18.200000937313842,1.0735333466236974,9.708700442286231,1.1755930711734457,4.9650333880874005,1.4995460825682427,2.4894352685141143,0.6386791375868826,0.4686587211130637,12,0.5176001281640753,0.021305631168055377,3,0.6631774889778798,0.10217367689071724,4,0.5745604970118408,0.2533005493927804,8
13,4,4,4,3,2400,420,527,0.26616161616161615,21.861620621730125,2.5250695374446717,9.971845207309945,2.6231527358639966,4.873036933240138,2.285416512518776,2.5329463252985294,0.6875454447189402,0.9089685920278987,16,0.5755546573672893,0.19670629783646287,7,0.7101280186227027,0.36854087143751174,8,0.6249268627280062,1.161416941951678,18
14,0,4,4,4,2400,420,502,0.25353535353535356,20.83977746925691,1.9154752341403862,9.928409865248096,2.10638394880374,4.947633825084421,2.239476042930003,2.4872822725226946,0.6264593904739185,0.7628465683679551,12,0.5351322012446812,0.1332777330605456,5,0.6743989997156984,0.2506095388921764,6,0.5784839304368097,0.6756462254995841,14
14,1,4,4,4,2400,420,512,0.2585858585858586,22.24873880755449,3.1507589126289584,9.950781157634848,1.701820774606737,5.103912366101013,3.347815645771014,2.5285631190644025,0.6568949642229848,1.3975948895799926,18,0.5363076580659041,0.30151046417940935,7,0.6561279195272022,0.47835733786141893,8,0.61937671679688,0.47413149487276446,10
14,2,4,4,4,2400,420,526,0.26565656565656565,21.946701234229863,2.492910638349644,10.180352670828826,2.332252260283822,4.806474666403788,2.5442499664316145,2.483986402625128,0.6554250548990338,0.9883242898961873,12,0.6033480091639221,0.09901032141244959,4,0.7335530778675553,0.31174312446547203,5,0.5863663407458164,0.8283554775364079,16
14,3,4,4,4,2400,420,483,0.24393939393939393,19.83844846012627,1.5426180697503664,9.852375403386308,1.7508757497380987,4.965827965043214,1.756532319012016,2.52335718486297,0.6105606446506141,0.5152467495927693,8,0.523500878564753,0.03251024732072495,3,0.6536007047612987,0.1657116472958418,4,0.5639956399745145,0.47114919941971123,14
14,4,4,4,4,2400,420,456,0.23030303030303031,18.164964980289522,0.997220416182497,10.094785666918384,0.832356418073053,4.3803529671602135,1.7409181927758821,2.478288801260856,0.577607433304209,0.549204509585403,12,0.5003631390048896,0.018215508390897462,3,0.6421931491759136,0.09308861688271382,4,0.4668679406077307,0.18676679860265682,10
15,0,4,5,2,2400,420,533,0.2691919191919192,19.2039103405176,1.3957357019312906,9.909229667631676,1.5008088835636577,4.701151282569621,1.8270133861958922,2.4920588364680762,0.6723689511735604,0.6412660159532491,10,0.5782177141778052,0.031591183874375574,3,0.7307899206939951,0.15209227850361007,4,0.5673895257689593,0.47361294958387773,16
